price_comparison_id,product_id,merchant_id,cluster_id,category_id,date_id,offer_quality_id,price,price_difference_from_avg,price_difference_percentage,is_best_offer,price_rank_in_cluster,price_rank_in_category,price_timestamp
7370,13490,42,5557,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7371,13491,18,5558,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7372,13492,17,5558,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7373,13493,147,5559,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7374,13495,3,5560,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7375,13496,156,5561,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7376,13497,156,5562,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7377,13498,173,5563,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7378,13499,79,5564,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7379,13500,16,5565,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7380,13501,119,5568,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7381,13502,16,5570,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7382,13503,3,5570,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7383,13504,16,5571,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7384,13505,17,5572,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7385,13506,143,5574,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7386,13507,99,5574,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7387,13508,42,5575,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7388,13509,42,5576,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7389,13510,17,5577,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7390,13511,185,5580,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7391,13512,185,5582,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7392,13513,185,5583,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7393,13514,185,5584,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7394,13515,185,5585,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7395,13516,185,5587,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7396,13517,18,5588,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7397,13518,60,5589,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7398,13519,153,5590,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7399,13521,153,5592,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7400,13522,15,5594,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7401,13523,3,5594,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7402,13524,53,5595,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7403,13525,107,5595,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7404,13526,18,5596,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7405,13527,42,5597,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7406,13528,17,5598,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7407,13529,7,5599,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7408,13530,131,5600,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7409,13531,181,5601,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7410,13532,177,5602,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7411,13533,164,5602,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7412,13535,193,5604,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7413,13536,60,5605,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7414,13537,17,5607,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7415,13538,3,5607,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7416,13539,51,5608,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7417,13540,99,5609,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7418,13541,3,5610,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7419,13542,60,5611,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7420,13543,18,5613,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7421,13544,4,5615,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7422,13545,17,5616,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7423,13546,119,5617,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7424,13547,3,5617,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7425,13548,119,5618,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7426,13549,49,5619,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7427,13550,16,5619,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7428,13551,45,5620,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7429,13552,124,5621,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7430,13553,53,5622,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7431,13554,45,5623,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7432,13555,153,5623,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7433,13556,53,5624,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7434,13557,153,5624,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7435,13558,60,5626,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7436,13559,178,5627,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7437,13560,45,5628,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7438,13561,3,5628,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7439,13562,178,5629,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7440,13563,177,5632,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7441,13564,73,5632,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7442,13565,191,5633,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7443,13566,3,5633,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7444,13567,17,5634,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7445,13568,177,5635,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7446,13569,17,5635,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7447,13570,3,5635,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7448,13571,17,5636,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7449,13572,3,5636,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7450,13573,17,5637,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7451,13574,51,5637,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7452,13575,73,5637,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7453,13576,177,5638,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7454,13577,17,5638,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7455,13578,17,5641,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7456,13579,3,5641,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7457,13580,26,5642,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7458,13581,180,5643,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7459,13582,80,5644,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7460,13583,42,5645,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7461,13584,52,5646,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7462,13585,44,5647,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7463,13586,180,5648,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7464,13587,180,5649,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7465,13588,17,5651,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7466,13589,3,5651,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7467,13590,61,5652,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7468,13591,177,5653,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7469,13592,17,5653,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7470,13593,119,5654,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7471,13594,156,5655,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7472,13595,17,5656,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7473,13596,179,5659,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7474,13597,137,5660,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7475,13598,156,5661,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7476,13599,17,5662,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7477,13600,3,5662,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7478,13601,179,5663,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7479,13602,184,5664,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7480,13603,156,5665,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7481,13604,184,5667,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7482,13605,179,5668,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7483,13606,184,5669,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7484,13607,179,5670,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7485,13608,75,5671,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7486,13609,153,5672,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7487,13610,75,5673,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7488,13611,156,5675,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7489,13612,156,5676,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7490,13613,16,5677,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7491,13614,156,5677,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7492,13615,179,5678,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7493,13616,153,5679,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7494,13617,153,5680,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7495,13618,75,5683,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7496,13619,1,5684,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7497,13620,75,5685,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7498,13621,17,5686,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7499,13622,60,5687,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7500,13623,4,5688,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7501,13624,156,5689,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7502,13625,177,5690,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7503,13626,17,5690,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7504,13627,156,5691,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7505,13628,156,5692,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7506,13629,60,5694,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7507,13630,60,5695,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7508,13631,156,5696,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7509,13632,156,5697,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7510,13633,156,5698,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7511,13635,3,5701,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7512,13636,153,5701,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7513,13637,137,5702,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7514,13639,75,5704,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7515,13640,75,5708,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7516,13641,75,5710,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7517,13642,22,5711,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7518,13643,179,5712,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7519,13644,153,5714,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7520,13645,75,5716,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7521,13646,75,5718,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7522,13647,75,5719,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7523,13648,75,5720,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7524,13649,75,5721,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7525,13650,179,5722,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7526,13651,182,5723,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7527,13652,3,5723,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7528,13653,75,5724,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7529,13654,179,5725,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7530,13655,75,5726,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7531,13656,75,5727,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7532,13657,184,5728,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7533,13658,184,5729,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7534,13659,179,5730,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7535,13660,180,5731,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7536,13661,75,5732,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7537,13662,75,5733,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7538,13663,75,5734,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7539,13664,75,5735,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7540,13665,75,5736,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7541,13666,75,5737,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7542,13667,168,5738,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7543,13668,75,5739,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7544,13669,75,5740,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7545,13670,156,5741,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7546,13671,75,5742,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7547,13672,194,5743,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7548,13673,194,5744,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7549,13674,194,5745,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7550,13675,194,5746,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7551,13676,75,5747,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7552,13677,75,5748,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7553,13678,75,5749,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7554,13679,153,5752,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7555,13680,75,5753,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7556,13681,75,5755,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7557,13682,75,5756,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7558,13683,153,5757,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7559,13684,75,5758,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7560,13685,75,5759,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7561,13686,75,5760,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7562,13687,75,5761,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7563,13688,75,5762,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7564,13689,75,5763,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7565,13690,75,5764,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7566,13691,75,5765,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7567,13692,75,5766,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7568,13693,75,5767,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7569,13694,75,5768,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7570,13695,75,5769,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7571,13696,75,5770,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7572,13697,75,5772,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7573,13698,75,5773,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7574,13699,75,5774,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7575,13700,60,5775,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7576,13701,60,5776,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7577,13702,75,5777,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7578,13703,75,5778,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7579,13704,4,5779,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7580,13705,75,5780,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7581,13706,75,5781,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7582,13707,177,5782,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7583,13708,75,5782,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7584,13709,122,5783,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7585,13710,75,5784,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7586,13711,122,5785,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7587,13712,153,5786,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7588,13713,17,5787,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7589,13714,75,5787,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7590,13715,75,5788,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7591,13716,75,5789,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7592,13717,75,5790,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7593,13718,75,5791,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7594,13719,75,5792,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7595,13720,75,5793,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7596,13721,75,5794,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7597,13722,75,5795,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7598,13723,75,5796,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7599,13724,75,5797,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7600,13725,75,5798,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7601,13726,75,5799,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7602,13727,153,5800,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7603,13728,75,5801,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7604,13729,75,5802,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7605,13730,75,5803,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7606,13731,75,5804,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7607,13732,75,5805,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7608,13733,75,5806,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7609,13734,75,5807,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7610,13735,177,5808,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7611,13736,75,5809,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7612,13737,75,5811,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7613,13738,17,5812,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7614,13739,3,5812,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7615,13740,75,5813,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7616,13741,75,5814,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7617,13742,75,5815,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7618,13743,17,5815,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7619,13744,180,5816,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7620,13745,17,5817,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7621,13746,75,5818,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7622,13747,26,5820,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7623,13748,195,5822,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7624,13749,195,5823,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7625,13750,60,5824,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7626,13751,156,5827,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7627,13752,156,5828,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7628,13753,75,5829,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7629,13754,17,5832,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7630,13755,179,5833,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7631,13756,156,5834,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7632,13757,156,5835,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7633,13758,156,5836,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7634,13759,156,5837,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7635,13760,146,5838,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7636,13761,146,5839,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7637,13762,146,5840,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7638,13763,146,5841,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7639,13764,101,5843,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7640,13765,156,5844,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7641,13766,156,5845,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7642,13767,156,5846,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7643,13768,156,5847,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7644,13769,156,5848,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7645,13770,196,5850,2614,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7646,13771,5,5851,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
7647,13772,4,5851,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 16:54:14
